Date,cash,shares_a,shares_b,position,equity,costs,price_a,price_b,returns
2023-04-18,99041.87939161518,0.0,0.0,0,99041.87939161518,0.0,58.122352600097656,167.04603576660156,0.0
2023-04-19,99041.87939161518,0.0,0.0,0,99041.87939161518,0.0,58.23209381103516,166.94659423828125,0.0
2023-04-20,99041.87939161518,0.0,0.0,0,99041.87939161518,0.0,58.48813247680664,167.49790954589844,0.0
2023-04-21,99041.87939161518,0.0,0.0,0,99041.87939161518,0.0,58.570438385009766,167.57022094726562,0.0
2023-04-24,99041.87939161518,0.0,0.0,0,99041.87939161518,0.0,58.47899627685547,167.65158081054688,0.0
2023-04-25,99041.87939161518,0.0,0.0,0,99041.87939161518,0.0,58.38755035400391,171.45648193359375,0.0
2023-04-26,99041.87939161518,0.0,0.0,0,99041.87939161518,0.0,58.11320495605469,170.39901733398438,0.0
2023-04-27,99041.87939161518,0.0,0.0,0,99041.87939161518,0.0,58.23209381103516,171.43838500976562,0.0
2023-04-28,99041.87939161518,0.0,0.0,0,99041.87939161518,0.0,58.66188430786133,172.52294921875,0.0
2023-05-01,99041.87939161518,0.0,0.0,0,99041.87939161518,0.0,58.79905700683594,173.23692321777344,0.0
2023-05-02,103687.30268118848,1708.4131186711832,-603.4476045553733,1,98837.02911805204,204.85027356313643,58.53385162353516,173.7520751953125,-0.0020683197332428405
2023-05-03,103716.5444351477,1718.0755383306412,-606.8605753023106,1,98311.66116593938,1.1551926198643732,58.20465850830078,173.6887969970703,-0.005315497205861552
2023-05-04,103709.77822460831,1716.1881590192254,-606.1939130577318,1,97763.23049685764,0.22648988189091454,58.26866912841797,174.7733612060547,-0.005578490512494261
2023-05-05,103680.86466747892,1708.146170354844,-603.353312770632,1,97745.46066613698,0.9695482818250755,58.542999267578125,175.57772827148438,-0.0001817639477577071
2023-05-08,103689.28881452857,1710.8185202578863,-604.297243211051,1,98090.61389106204,0.32115130418074755,58.45155334472656,174.74624633789062,0.0035311432630511508
2023-05-09,103744.92284379502,1725.122444379733,-609.3496913880961,1,96828.2731347323,1.7156579619189403,57.96689987182617,175.4602508544922,-0.012869128923300166
2023-05-10,103732.75848279687,1722.13391827445,-608.2940808336729,1,96929.8656490299,0.3588779230949915,58.0674934387207,175.57772827148438,0.0010492029962803073
2023-05-11,103693.11685616312,1712.4259251867984,-604.8650125891372,1,96907.38121778467,1.1722985868619948,58.39668655395508,176.54473876953125,-0.00023196597967700683
2023-05-12,103665.7094808426,1705.7481612603005,-602.5062852993552,1,96871.6450883419,0.8095696508878493,58.625301361083984,177.2497100830078,-0.0003687658152938811
2023-05-15,103681.25340311856,1710.2833146055798,-604.1081972681819,1,97613.30849658945,0.546429776702326,58.469844818115234,175.57772827148438,0.00765614548582505
2023-05-16,103755.63308777174,1729.7615738148684,-610.9883299084044,1,96943.55310355074,2.328840785068749,57.81143569946289,174.8185272216797,-0.006861312287782084
2023-05-17,103762.23868142333,1731.678599437289,-611.6654638563226,1,97589.13167994127,0.2282404650056737,57.7474365234375,173.58035278320312,0.006659324480308149
2023-05-18,103797.04732284769,1741.3297859832464,-615.0744668302666,1,97310.15917696815,1.1444377123916551,57.42737579345703,173.12844848632812,-0.002858643151863016
2023-05-19,103793.79909408205,1740.4981663433796,-614.7807212051047,1,97202.16718793819,0.09871062311214664,57.45481491088867,173.3815460205078,-0.001109770962696377
2023-05-22,103914.01236528398,1777.8495158190858,-627.9740069049692,1,97986.17329673216,4.326396928079019,56.24773025512695,168.681884765625,0.008065726634243875
2023-05-23,103924.00471715645,1781.0344802986854,-629.0990036430552,1,98130.4806742637,0.36801368612376817,56.14714431762695,168.16673278808594,0.001472732046536196
2023-05-24,103973.24775852195,1796.2470015041815,-634.4723875045914,1,97952.76271478766,1.744799570921998,55.671630859375,167.10023498535156,-0.0018110372868340718
2023-05-25,104019.6391417639,1810.2219701273048,-639.4086416501458,1,97804.20082546225,1.5919894508137185,55.241844177246094,166.1151123046875,-0.0015166687003814738
2023-05-26,104034.90098911937,1814.7283023376783,-641.0003733852637,1,97682.50674777785,0.5124141391632118,55.10466766357422,165.91627502441406,-0.0012442622776660528
2023-05-30,104081.49691533844,1829.2992691846698,-646.1471466942347,1,98025.5962738067,1.6413026274333586,54.66574096679688,164.13583374023438,0.0035122923996486755
2023-05-31,104094.5362343921,1832.9788374375914,-647.4468479337983,1,97392.29042556709,0.4149393358785309,54.55600357055664,164.8046417236328,-0.00646061714810342
2023-06-01,104054.91793283881,1822.591811991823,-643.7779311154939,1,97309.91410414081,1.1782482514322805,54.866920471191406,165.81028747558594,-0.0008458197365142084
2023-06-02,103938.89831611348,1788.0236031338432,-631.5677094769811,1,98143.6359597869,3.9786799227078027,55.92767333984375,167.51214599609375,0.008567696964091764
2023-06-05,103981.6532034768,1800.0906692397941,-635.8300521481211,1,97397.15769535233,1.384857333221923,55.5527572631836,167.63047790527344,-0.007605977271317177
2023-06-06,104022.38167688163,1813.223533558649,-640.4688572635536,1,98193.26851306955,1.4907846528692479,55.15039825439453,165.2369384765625,0.008173860886242279
2023-06-07,104029.74729153056,1815.93348910841,-641.4260708128306,1,98888.9290929278,0.30613593619706103,55.06809616088867,163.9172821044922,0.007084605598658422
2023-06-08,104014.19396951377,1811.421677592453,-639.8324036712278,1,97975.81709098221,0.5131915627537113,55.20525741577149,165.72836303710938,-0.009233713119569997
2023-06-09,104003.89960689089,1808.425947004974,-638.7742483414949,1,97995.53323845669,0.34126117545958257,55.29670715332031,165.95591735839844,0.000201234835900177
2023-06-12,104029.68609213237,1816.2353190924478,-641.5326835394949,1,97826.28794820946,0.886624681768683,55.05894470214844,165.54635620117188,-0.0017270714761600248
2023-06-13,104006.65411005334,1809.0242252623818,-638.9855728609244,1,98434.26624408353,0.8194482733127509,55.278419494628906,165.21873474121094,0.006214876477741216
2023-06-14,103965.90178022144,1796.8372473043396,-634.6808747904308,1,98163.2170115415,1.3958486149730944,55.6533432006836,166.70217895507812,-0.002753606471448733
2023-06-15,103883.15482018888,1772.480266802419,-626.0774747243402,1,98067.39685377528,2.828268668299222,56.41811752319336,169.0138397216797,-0.0009761309855499389
2023-06-16,103843.97205465102,1759.8342851357966,-621.6106468473041,1,98596.48554251125,1.4748865694207016,56.82353210449219,169.3141632080078,0.005395153799431229
2023-06-20,103879.4115833381,1771.6125286926363,-625.770971292584,1,98343.27477334824,1.3664696088294475,56.44575119018555,168.6497802734375,-0.002568152077325636
2023-06-21,103864.09984121122,1766.7097228476816,-624.0391966940377,1,98551.87689251806,0.569763076353586,56.60239410400391,168.7589874267578,0.002121163034794149
2023-06-22,103823.8583102166,1754.7126643286026,-619.8015821815246,1,98143.73534603656,1.406245319575883,56.98938751220703,170.50637817382812,-0.004141387859377121
2023-06-23,103885.51341218546,1773.3490952939048,-626.3843633019485,1,97812.65095356814,2.1656551917634315,56.39047622680664,169.34149169921875,-0.0033734643510466844
2023-06-26,103883.69311480568,1772.769861613937,-626.1797657295966,1,98517.9595740965,0.06710106717955022,56.40890121459961,168.26754760742188,0.007210811829066799
2023-06-27,103896.7373810807,1776.542140286541,-627.5122142479437,1,97547.23390146012,0.4381589456431515,56.28912353515625,169.4779815673828,-0.009853286414303941
2023-06-28,103949.85218321347,1793.2744682561265,-633.4224259651979,1,98051.41540243887,1.9211560938527936,55.76391220092773,167.18453979492188,0.005168588393680729
2023-06-29,104005.02757726719,1808.2135124477122,-638.6992119680888,1,97119.74360841121,1.7092386372092543,55.30320358276367,167.348388671875,-0.00950186991389912
2023-06-30,103979.98933525928,1802.2081009166138,-636.5779737481264,1,96673.38580195552,0.6907978422128561,55.48748779296875,168.56788635253906,-0.004595953303330513
2023-07-03,103937.57662480281,1791.4983104926594,-632.7950495209627,1,97049.80650542429,1.2367997481663857,55.81919860839844,168.91372680664062,0.0038937366302644882
2023-07-05,103886.57045774558,1778.2887511826416,-628.1291541144334,1,97226.71107979861,1.5351194611321812,56.23383712768555,169.8056182861328,0.0018228225356062833
2023-07-06,103942.7250168097,1792.089972017052,-633.0040368705097,1,96443.55046155606,1.597990042749761,55.8007698059082,169.82383728027344,-0.008054994451059505
2023-07-07,104030.91984972835,1816.0804283983425,-641.4779728741972,1,97147.67716628182,2.732931500172796,55.06364059448242,166.6202850341797,0.0073009206043948005
2023-07-10,104092.69311571898,1829.8595802793093,-646.3450604097001,1,95680.84439696648,1.569376441907315,54.64900207519531,167.73060607910156,-0.015098999915403533
2023-07-11,104064.19065068163,1823.4031693371342,-644.064519670168,1,96222.43866576077,0.7359380439401748,54.842506408691406,167.43936157226562,0.005660425262838276
2023-07-12,104026.55918406417,1813.652567475439,-640.6204011065095,1,97233.74243653289,1.1117644361016792,55.137351989746094,166.70217895507812,0.01051006173606761
2023-07-13,103953.1003744012,1798.326156671236,-635.2067890327381,1,95542.21346598607,1.7762021961239571,55.60726547241211,170.67022705078125,-0.01739652231992328
2023-07-14,103879.92469335986,1782.0847000091026,-629.4699634311661,1,96058.58557542737,1.8940296568020636,56.11405563354492,171.28909301757812,0.005404648800868772
2023-07-17,103889.22695155407,1784.722358858522,-630.4016402585803,1,97388.52782310423,0.3051894283522163,56.03112411499024,168.94102478027344,0.013845115870799063
2023-07-18,103913.05270127433,1791.7941536482078,-632.89954757333,1,97670.03396652045,0.8139932270277168,55.80998229980469,167.8671112060547,0.002890547271928723
2023-07-19,103813.6196308777,1760.6905208136316,-621.9130873771019,1,98390.41207899911,3.6289216917246634,56.7958984375,169.51437377929688,0.007375630817591405
2023-07-20,97678.1338503125,0.0,0.0,0,97678.1338503125,208.36059421092486,57.48695373535156,172.2810821533203,-0.007239305270057339
2023-07-21,97678.1338503125,0.0,0.0,0,97678.1338503125,0.0,57.53302764892578,173.06375122070312,0.0
2023-07-24,97678.1338503125,0.0,0.0,0,97678.1338503125,0.0,57.55145263671875,173.75543212890625,0.0
2023-07-25,97678.1338503125,0.0,0.0,0,97678.1338503125,0.0,57.35795593261719,174.15586853027344,0.0
2023-07-26,97678.1338503125,0.0,0.0,0,97678.1338503125,0.0,58.09508895874024,174.37429809570312,0.0
2023-07-27,97678.1338503125,0.0,0.0,0,97678.1338503125,0.0,57.53302764892578,171.58029174804688,0.0
2023-07-28,97678.1338503125,0.0,0.0,0,97678.1338503125,0.0,57.56988525390625,173.2002716064453,0.0
2023-07-31,97678.1338503125,0.0,0.0,0,97678.1338503125,0.0,57.0631103515625,170.60650634765625,0.0
2023-08-01,97678.1338503125,0.0,0.0,0,97678.1338503125,0.0,56.91567611694336,170.0240478515625,0.0
2023-08-02,97678.1338503125,0.0,0.0,0,97678.1338503125,0.0,57.09074783325195,171.3800811767578,0.0
2023-08-03,97678.1338503125,0.0,0.0,0,97678.1338503125,0.0,56.7958984375,170.2970733642578,0.0
2023-08-04,97678.1338503125,0.0,0.0,0,97678.1338503125,0.0,55.93898010253906,168.00363159179688,0.0
2023-08-07,97678.1338503125,0.0,0.0,0,97678.1338503125,0.0,56.38125991821289,170.08778381347656,0.0
2023-08-08,97678.1338503125,0.0,0.0,0,97678.1338503125,0.0,56.13247680664063,167.85801696777344,0.0
2023-08-09,97678.1338503125,0.0,0.0,0,97678.1338503125,0.0,56.261478424072266,167.43936157226562,0.0
2023-08-10,97678.1338503125,0.0,0.0,0,97678.1338503125,0.0,56.13247680664063,167.2300567626953,0.0
2023-08-11,97678.1338503125,0.0,0.0,0,97678.1338503125,0.0,56.36282730102539,167.4939727783203,0.0
2023-08-14,97678.1338503125,0.0,0.0,0,97678.1338503125,0.0,56.09562683105469,167.11172485351562,0.0
2023-08-15,97678.1338503125,0.0,0.0,0,97678.1338503125,0.0,55.71784210205078,165.0458221435547,0.0
2023-08-16,92941.49742075203,-1794.46040849877,633.841325112452,-1,97473.60174598727,204.53210432523525,55.72705841064453,164.9184112548828,-0.002093939516070953
2023-08-17,92946.90604353194,-1790.6118561368398,632.4819351157169,-1,95666.0893838622,0.43570324254200116,55.84683227539063,162.40650939941406,-0.01854360903617147
2023-08-18,92956.94551472919,-1780.6229150731092,628.9536301108703,-1,94948.56752448504,1.1331329000334427,56.16012191772461,162.16079711914062,-0.007500273754246223
2023-08-21,92936.30640714678,-1795.9453798136326,634.3658483515877,-1,95153.19835531055,1.7252535804488136,55.68098068237305,161.1324005126953,0.002155175545673682
2023-08-22,92922.44186319222,-1807.0092055146922,638.2738253177887,-1,94984.81850006587,1.2371729535353753,55.34006118774414,159.90374755859375,-0.001769565901672987
2023-08-23,92932.59791636383,-1800.7127592366176,636.0497874769466,-1,96040.2224257796,0.7101944715119691,55.53356552124024,162.10621643066406,0.011111290650231753
2023-08-24,92924.52913110564,-1805.506013681386,637.7428662066217,-1,95761.01394138148,0.5384899717922913,55.38613510131836,161.25070190429688,-0.002907203641827283
2023-08-25,92940.60015268832,-1797.1347333457875,634.7859531448046,-1,96594.35830691173,0.9486449008379262,55.64413070678711,163.289306640625,0.00870233439717305
2023-08-28,92950.83870690296,-1792.089972017052,633.0040368705097,-1,96791.8012576343,0.5738155009766199,55.8007698059082,164.04470825195312,0.002044042262750345
2023-08-29,92946.34012293312,-1793.8673037464937,633.6318279843276,-1,97282.4409945015,0.20245256423979532,55.7454833984375,164.66360473632812,0.005069021657746031
2023-08-30,92944.02011722847,-1794.7572308497452,633.9461690373299,-1,97418.40874873583,0.1013882530941545,55.71784210205078,164.8000946044922,0.0013976597713252215
2023-08-31,92894.44946703466,-1813.9557734797265,640.7274998725951,-1,97373.60535820112,2.164166209955855,55.12813568115234,163.06332397460938,-0.00045990681956498136
2023-09-01,92859.17280683026,-1829.8595802793093,646.3450604097001,-1,96714.17839033347,1.771759242549654,54.64900207519531,160.68043518066406,-0.0067721326065914855
2023-09-05,92824.21504216845,-1845.1032239755307,651.729437392438,-1,96851.5044619208,1.6856072136275313,54.197509765625,159.61729431152344,0.0014199166437944832
2023-09-06,92821.05770431775,-1846.358730321285,652.1729087569278,-1,97259.82788722047,0.13901641596926856,54.1606559753418,160.1396942138672,0.004215974006477108
2023-09-07,92771.62865105133,-1860.6027113821524,657.2041837785093,-1,99021.98828938631,1.578964815279219,53.74602508544922,161.6702423095703,0.018118070332277192
2023-09-08,98737.52653036907,0.0,0.0,0,98737.52653036907,206.17206994926704,53.74602508544922,161.55111694335938,-0.002872713060314669
2023-09-11,98737.52653036907,0.0,0.0,0,98737.52653036907,0.0,54.25279998779297,163.98899841308594,0.0
2023-09-12,98737.52653036907,0.0,0.0,0,98737.52653036907,0.0,53.7183723449707,163.38412475585938,0.0
2023-09-13,98737.52653036907,0.0,0.0,0,98737.52653036907,0.0,53.84737777709961,164.6763458251953,0.0
2023-09-14,98737.52653036907,0.0,0.0,0,98737.52653036907,0.0,54.29316329956055,166.09689331054688,0.0
2023-09-15,98737.52653036907,0.0,0.0,0,98737.52653036907,0.0,53.81022262573242,164.822998046875,0.0
2023-09-18,98737.52653036907,0.0,0.0,0,98737.52653036907,0.0,54.14456558227539,164.4014129638672,0.0
2023-09-19,98737.52653036907,0.0,0.0,0,98737.52653036907,0.0,54.03311920166016,163.42991638183594,0.0
2023-09-20,98737.52653036907,0.0,0.0,0,98737.52653036907,0.0,54.27458953857422,163.48492431640625,0.0
2023-09-21,98737.52653036907,0.0,0.0,0,98737.52653036907,0.0,53.43874740600586,160.73544311523438,0.0
2023-09-22,98737.52653036907,0.0,0.0,0,98737.52653036907,0.0,53.49445724487305,160.6345977783203,0.0
2023-09-25,98737.52653036907,0.0,0.0,0,98737.52653036907,0.0,52.93722915649414,159.7730712890625,0.0
2023-09-26,98737.52653036907,0.0,0.0,0,98737.52653036907,0.0,52.50072479248047,158.11422729492188,0.0
2023-09-27,98737.52653036907,0.0,0.0,0,98737.52653036907,0.0,51.96207046508789,155.41058349609375,0.0
2023-09-28,98737.52653036907,0.0,0.0,0,98737.52653036907,0.0,51.83204650878906,155.346435546875,0.0
2023-09-29,98737.52653036907,0.0,0.0,0,98737.52653036907,0.0,51.98992919921875,155.2914276123047,0.0
2023-10-02,98737.52653036907,0.0,0.0,0,98737.52653036907,0.0,51.52556991577149,155.04396057128906,0.0
2023-10-03,98737.52653036907,0.0,0.0,0,98737.52653036907,0.0,50.96833419799805,153.6967010498047,0.0
2023-10-04,98737.52653036907,0.0,0.0,0,98737.52653036907,0.0,51.11693572998047,154.80569458007812,0.0
2023-10-05,98737.52653036907,0.0,0.0,0,98737.52653036907,0.0,48.64653015136719,146.73133850097656,0.0
2023-10-06,98737.52653036907,0.0,0.0,0,98737.52653036907,0.0,49.35235595703125,146.90548706054688,0.0
2023-10-09,98737.52653036907,0.0,0.0,0,98737.52653036907,0.0,49.11088562011719,147.88612365722656,0.0
2023-10-10,98737.52653036907,0.0,0.0,0,98737.52653036907,0.0,50.17892074584961,150.67227172851562,0.0
2023-10-11,98737.52653036907,0.0,0.0,0,98737.52653036907,0.0,49.8817253112793,149.04090881347656,0.0
