Date,cash,shares_a,shares_b,position,equity,costs,price_a,price_b,returns
2018-04-16,100000.0,0.0,0.0,0,100000.0,0.0,54.66252517700195,85.47093963623047,0.0
2018-04-17,100000.0,0.0,0.0,0,100000.0,0.0,54.5163688659668,86.00910949707031,0.0
2018-04-18,100000.0,0.0,0.0,0,100000.0,0.0,55.13578414916992,87.6802749633789,0.0
2018-04-19,100000.0,0.0,0.0,0,100000.0,0.0,55.27497100830078,87.60237884521484,0.0
2018-04-20,100000.0,0.0,0.0,0,100000.0,0.0,54.982666015625,86.61103057861328,0.0
2018-04-23,100000.0,0.0,0.0,0,100000.0,0.0,55.379371643066406,87.51033782958984,0.0
2018-04-24,100000.0,0.0,0.0,0,100000.0,0.0,54.530277252197266,86.77387237548828,0.0
2018-04-25,100000.0,0.0,0.0,0,100000.0,0.0,55.330657958984375,86.9013671875,0.0
2018-04-26,100000.0,0.0,0.0,0,100000.0,0.0,56.27720260620117,87.96353149414062,0.0
2018-04-27,100000.0,0.0,0.0,0,100000.0,0.0,54.140541076660156,89.66305541992188,0.0
2018-04-30,148872.1985429043,1847.9950997224666,-1683.2034654921345,1,99750.87868013722,249.1213198627671,54.11269760131836,88.59375762939453,-0.002491213198627773
2018-05-01,149387.9039626163,1867.2074890018143,-1700.7026245647091,1,99017.32147915068,2.576155635140931,53.555912017822266,88.41674041748047,-0.007353892122983541
2018-05-02,149487.67787880372,1870.855156313294,-1704.0250177142186,1,98063.12550930303,0.4902106493315588,53.45149230957031,88.86286926269531,-0.009636657057508491
2018-05-03,149664.77634767082,1877.2098359023971,-1709.8130301976266,1,97096.27546670957,0.8549880075751258,53.27054977416992,89.2311019897461,-0.00985946590598663
2018-05-04,149422.40897963132,1868.4213527352347,-1701.8082441862305,1,98146.66270880934,1.1819243358487925,53.5211181640625,88.89118194580078,0.010817997261490131
2018-05-07,148885.1421349205,1848.233143149797,-1683.4202818256194,1,99947.23239936761,2.719143260756259,54.10572814941406,88.47339630126953,0.018345704691970832
2018-05-08,148657.99057898603,1839.949570962229,-1675.8753822667068,1,98453.2227310091,1.1264380768101787,54.34931564331055,89.62764739990234,-0.014947984376283419
2018-05-09,147491.90402266756,1797.593658556087,-1637.2964820538184,1,98252.18977775675,5.872726271836675,55.62992477416992,91.15008544921875,-0.0020419133846091286
2018-05-10,146454.34842107017,1758.2187625652807,-1601.4327714871235,1,100370.15845972445,5.510997602239492,56.8757438659668,91.22093200683594,0.021556452703583195
2018-05-11,146234.52567680946,1749.9987316140785,-1593.9457469892802,1,99682.04225394054,1.1580974364264414,57.14289855957031,91.94320678710938,-0.006855784790456676
2018-05-14,145920.3455590245,1738.2365966889133,-1583.2324792589723,1,99736.23600502129,1.6658553378300773,57.52956771850586,92.33268737792969,0.0005436661394104814
2018-05-15,145942.47406851876,1739.086476735811,-1584.0065727835738,1,100415.97909779643,0.11998717249068241,57.5014533996582,91.87240600585938,0.0068154075188973096
2018-05-16,145815.48496188948,1734.2101234674728,-1579.5650595341808,1,100898.41679889636,0.6886721105170639,57.66313934326172,91.74491882324219,0.004804391745561576
2018-05-17,145894.1132582516,1737.1748959990584,-1582.2654538156974,1,99576.43560265133,0.4203813251269241,57.564727783203125,92.4735336303711,-0.013102100490634205
2018-05-18,146214.95881451247,1749.5679873053807,-1593.5534135284124,1,100674.73785341554,1.7392878698198726,57.15696716308594,91.33061981201172,0.011029740561781853
2018-05-21,145663.4905680146,1728.730261919675,-1574.5738547690516,1,100158.32820010567,2.9592639562604472,57.845924377441406,92.40923309326172,-0.005129485949710411
2018-05-22,146014.35652708533,1742.2822738676534,-1586.917390462763,1,100660.7530682444,1.9084364315849844,57.39598083496094,91.59494018554688,0.005016306453667463
2018-05-23,145731.83359329213,1731.4658569442913,-1577.065508034966,1,100751.22636190357,1.530386738684841,57.75453186035156,91.93061828613281,0.0008987941268214783
2018-05-24,146778.1473982608,1772.0182617708408,-1614.0017252080197,1,100811.4107620909,5.628916413066391,56.43282699584961,90.43778228759766,0.0005973565023531524
2018-05-25,147621.9806079312,1807.139131596519,-1645.9907547300988,1,103959.00537462812,4.735471378424534,55.336082458496094,87.28054809570312,0.031222602567930968
2018-05-29,147780.426368617,1813.8216023589976,-1652.0773281994457,1,104530.27746188379,0.8961807522436055,55.1322135925293,86.7091064453125,0.0054951669188929575
2018-05-30,103757.29572870949,0.0,0.0,0,103757.29572870949,251.62668329864877,57.29758071899414,89.40204620361328,-0.007394811837710402
2018-05-31,103757.29572870949,0.0,0.0,0,103757.29572870949,0.0,57.11476516723633,88.78771209716797,0.0
2018-06-01,103757.29572870949,0.0,0.0,0,103757.29572870949,0.0,57.52956771850586,88.46630859375,0.0
2018-06-04,103757.29572870949,0.0,0.0,0,103757.29572870949,0.0,56.92495346069336,87.33053588867188,0.0
